"id","name","short_name","code","status","created_at","updated_at","service_url","agent_app_url","dark_background_logo_url","light_background_logo_url","logomark_url","egate_reentry_window_minutes","reentry_window_minutes","reentry_window_type","reports_deduping_window_minutes","partner_company_group_id","place_policy"
1099,"Empresa Test","TT","AR","DELETED","2026-01-03 23:13:44.874","2026-01-29 23:17:06.32",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769728593063.png","/assets/images/company/light-logo/empresa-teste-1769728593022.png","/assets/images/company/logomark/empresa-teste-1769728593173.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1100,"Empresa Test","TT","AR","DELETED","2026-01-04 23:05:36.927","2026-01-30 23:16:37.482",NULL,NULL,"/assets/images/company/1100/dark-logo/qatest-1769814964456.png","/assets/images/company/1100/light-logo/qatest-1769814964403.png","/assets/images/company/1100/logomark/qatest-1769814964486.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1101,"Empresa Test","TT","AR","DELETED","2026-01-04 23:13:33.401","2026-01-31 23:14:53.078",NULL,NULL,"/assets/images/company/1101/dark-logo/empresa-teste-1769901260033.png","/assets/images/company/1101/light-logo/empresa-teste-1769901259998.png","/assets/images/company/1101/logomark/empresa-teste-1769901260068.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1102,"Empresa Test","TT","AR","DELETED","2026-01-05 23:05:42.424","2026-02-01 23:16:18.363",NULL,NULL,"/assets/images/company/1102/dark-logo/qatest-1769987744872.png","/assets/images/company/1102/light-logo/qatest-1769987744838.png","/assets/images/company/1102/logomark/qatest-1769987744907.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1103,"Empresa Test","TT","AR","DELETED","2026-01-05 23:13:32.558","2026-02-02 23:17:25.96",NULL,NULL,"/assets/images/company/1103/dark-logo/empresa-teste-1770074212505.png","/assets/images/company/1103/light-logo/empresa-teste-1770074212439.png","/assets/images/company/1103/logomark/empresa-teste-1770074212593.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1104,"Empresa Test","TT","AR","DELETED","2026-01-06 23:05:42.267","2026-02-03 23:18:37.451",NULL,NULL,"/assets/images/company/1104/dark-logo/qatest-1770160684115.png","/assets/images/company/1104/light-logo/qatest-1770160684030.png","/assets/images/company/1104/logomark/qatest-1770160684183.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1105,"Empresa Test","TT","AR","DELETED","2026-01-06 23:13:41.067","2026-02-04 23:16:16.903",NULL,NULL,"/assets/images/company/1105/dark-logo/empresa-teste-1770246943895.png","/assets/images/company/1105/light-logo/empresa-teste-1770246943861.png","/assets/images/company/1105/logomark/empresa-teste-1770246943936.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1106,"Empresa Test","TT","AR","DELETED","2026-01-07 23:05:30.341","2026-02-05 23:16:26.283",NULL,NULL,"/assets/images/company/1106/dark-logo/qatest-1770333353448.png","/assets/images/company/1106/light-logo/qatest-1770333353402.png","/assets/images/company/1106/logomark/qatest-1770333353536.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1107,"Empresa Test","TT","AR","DELETED","2026-01-07 23:13:16","2026-02-06 23:16:24.216",NULL,NULL,"/assets/images/company/1107/dark-logo/empresa-teste-1770419751122.png","/assets/images/company/1107/light-logo/empresa-teste-1770419751089.png","/assets/images/company/1107/logomark/empresa-teste-1770419751162.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1108,"Empresa Test","TT","AR","DELETED","2026-01-08 23:05:55.662","2026-02-07 23:17:21.071",NULL,NULL,"/assets/images/company/1108/dark-logo/qatest-1770506207997.png","/assets/images/company/1108/light-logo/qatest-1770506207904.png","/assets/images/company/1108/logomark/qatest-1770506208034.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1109,"Empresa Test","TT","AR","DELETED","2026-01-08 23:13:47.973","2026-02-08 23:17:41.961",NULL,NULL,"/assets/images/company/1109/dark-logo/empresa-teste-1770592628635.png","/assets/images/company/1109/light-logo/empresa-teste-1770592628607.png","/assets/images/company/1109/logomark/empresa-teste-1770592628669.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1110,"Empresa Test","TT","AR","DELETED","2026-01-09 23:05:36.422","2026-02-09 23:22:40.713",NULL,NULL,"/assets/images/company/1110/dark-logo/qatest-1770679327496.png","/assets/images/company/1110/light-logo/qatest-1770679327463.png","/assets/images/company/1110/logomark/qatest-1770679327548.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1111,"Empresa Test","TT","AR","DELETED","2026-01-09 23:13:32.157","2026-02-10 14:20:34.347",NULL,NULL,"/assets/images/company/1111/dark-logo/empresa-teste-1770733201078.png","/assets/images/company/1111/light-logo/empresa-teste-1770733201045.png","/assets/images/company/1111/logomark/empresa-teste-1770733201110.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1112,"Empresa Test","TT","AR","DELETED","2026-01-10 23:13:35.586","2026-02-10 23:24:24.937",NULL,NULL,"/assets/images/company/1112/dark-logo/empresa-teste-1770765831520.png","/assets/images/company/1112/light-logo/empresa-teste-1770765831480.png","/assets/images/company/1112/logomark/empresa-teste-1770765831591.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1113,"Empresa Test","TT","AR","DELETED","2026-01-11 23:05:19.922","2026-02-11 23:19:03.978",NULL,NULL,"/assets/images/company/1113/dark-logo/qatest-1770851910971.png","/assets/images/company/1113/light-logo/qatest-1770851910915.png","/assets/images/company/1113/logomark/qatest-1770851911066.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1114,"Empresa Test","TT","AR","DELETED","2026-01-11 23:13:04.753","2026-02-12 23:18:13.953",NULL,NULL,"/assets/images/company/1114/dark-logo/empresa-teste-1770938260330.png","/assets/images/company/1114/light-logo/empresa-teste-1770938260242.png","/assets/images/company/1114/logomark/empresa-teste-1770938260405.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1115,"QATest","QAT","QA","ACTIVE","2026-01-12 23:05:25.059","2026-01-12 23:05:25.059",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1116,"Empresa Teste","teste","EM","ACTIVE","2026-01-12 23:13:24.878","2026-01-12 23:13:24.878",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768259599626.png","/assets/images/company/light-logo/empresa-teste-1768259599590.png","/assets/images/company/logomark/empresa-teste-1768259599723.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1117,"QATest","QAT","QA","ACTIVE","2026-01-13 23:05:49.964","2026-01-13 23:05:49.964",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1118,"Empresa Teste","teste","EM","ACTIVE","2026-01-13 23:13:42.295","2026-01-13 23:13:42.295",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768346016817.png","/assets/images/company/light-logo/empresa-teste-1768346016789.png","/assets/images/company/logomark/empresa-teste-1768346016951.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1119,"QATest","QAT","QA","ACTIVE","2026-01-14 23:05:32.802","2026-01-14 23:05:32.802",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1120,"Empresa Teste","teste","EM","ACTIVE","2026-01-14 23:13:15.137","2026-01-14 23:13:15.137",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768432389759.png","/assets/images/company/light-logo/empresa-teste-1768432389728.png","/assets/images/company/logomark/empresa-teste-1768432389996.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1121,"QATest","QAT","QA","ACTIVE","2026-01-15 23:05:49.861","2026-01-15 23:05:49.861",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1122,"Empresa Teste","teste","EM","ACTIVE","2026-01-15 23:13:52.373","2026-01-15 23:13:52.373",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768518827155.png","/assets/images/company/light-logo/empresa-teste-1768518827120.png","/assets/images/company/logomark/empresa-teste-1768518827250.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1123,"Empresa Teste","teste","EM","ACTIVE","2026-01-16 23:13:51.959","2026-01-16 23:13:51.959",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768605226674.png","/assets/images/company/light-logo/empresa-teste-1768605226615.png","/assets/images/company/logomark/empresa-teste-1768605226807.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1124,"QATest","QAT","QA","ACTIVE","2026-01-17 23:05:17.844","2026-01-17 23:05:17.844",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1125,"Empresa Teste","teste","EM","ACTIVE","2026-01-17 23:13:09.243","2026-01-17 23:13:09.243",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768691583941.png","/assets/images/company/light-logo/empresa-teste-1768691583915.png","/assets/images/company/logomark/empresa-teste-1768691584040.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1126,"QATest","QAT","QA","ACTIVE","2026-01-18 23:05:36.274","2026-01-18 23:05:36.274",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1127,"Empresa Teste","teste","EM","ACTIVE","2026-01-18 23:13:40.511","2026-01-18 23:13:40.511",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768778015194.png","/assets/images/company/light-logo/empresa-teste-1768778015159.png","/assets/images/company/logomark/empresa-teste-1768778015351.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1128,"QATest","QAT","QA","ACTIVE","2026-01-19 23:05:21.357","2026-01-19 23:05:21.357",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1129,"Empresa Teste","teste","EM","ACTIVE","2026-01-19 23:13:13.74","2026-01-19 23:13:13.74",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768864388482.png","/assets/images/company/light-logo/empresa-teste-1768864388436.png","/assets/images/company/logomark/empresa-teste-1768864388615.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1130,"QATest","QAT","QA","ACTIVE","2026-01-20 23:05:43.128","2026-01-20 23:05:43.128",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1131,"Empresa Teste","teste","EM","ACTIVE","2026-01-20 23:13:40.388","2026-01-20 23:13:40.388",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1768950815143.png","/assets/images/company/light-logo/empresa-teste-1768950815087.png","/assets/images/company/logomark/empresa-teste-1768950815269.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1132,"QATest","QAT","QA","ACTIVE","2026-01-21 23:07:15.831","2026-01-21 23:07:15.831",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1133,"Empresa Teste","teste","EM","ACTIVE","2026-01-21 23:15:11.066","2026-01-21 23:15:11.066",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769037305798.png","/assets/images/company/light-logo/empresa-teste-1769037305760.png","/assets/images/company/logomark/empresa-teste-1769037305936.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1134,"QATest","QAT","QA","ACTIVE","2026-01-22 23:05:46.006","2026-01-22 23:05:46.006",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1135,"Empresa Teste","teste","EM","ACTIVE","2026-01-22 23:13:34.602","2026-01-22 23:13:34.602",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769123609355.png","/assets/images/company/light-logo/empresa-teste-1769123609319.png","/assets/images/company/logomark/empresa-teste-1769123609486.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1136,"QATest","QAT","QA","ACTIVE","2026-01-23 23:05:38.624","2026-01-23 23:05:38.624",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1137,"Empresa Teste","teste","EM","ACTIVE","2026-01-23 23:13:35.18","2026-01-23 23:13:35.18",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769210009889.png","/assets/images/company/light-logo/empresa-teste-1769210009856.png","/assets/images/company/logomark/empresa-teste-1769210010017.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1138,"QATest","QAT","QA","ACTIVE","2026-01-24 23:05:24.598","2026-01-24 23:05:24.598",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1139,"Empresa Teste","teste","EM","ACTIVE","2026-01-24 23:13:21.302","2026-01-24 23:13:21.302",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769296395907.png","/assets/images/company/light-logo/empresa-teste-1769296395868.png","/assets/images/company/logomark/empresa-teste-1769296396032.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1140,"QATest","QAT","QA","ACTIVE","2026-01-25 23:05:42.486","2026-01-25 23:05:42.486",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1141,"Empresa Teste","teste","EM","ACTIVE","2026-01-25 23:13:51.872","2026-01-25 23:13:51.872",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769382826595.png","/assets/images/company/light-logo/empresa-teste-1769382826556.png","/assets/images/company/logomark/empresa-teste-1769382826723.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1142,"##@!#@!#@!#@!$@!#!@#@!","!@#@!#@!#@!#!@","MC","DELETED","2026-01-26 20:28:50.672","2026-01-26 20:29:00.005",NULL,NULL,"","","",NULL,30,"TIME_WINDOW",NULL,1146,"TIER"
1143,"QATest","QAT","QA","ACTIVE","2026-01-26 23:05:49.481","2026-01-26 23:05:49.481",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1144,"Empresa Teste","teste","EM","ACTIVE","2026-01-26 23:13:44.465","2026-01-26 23:13:44.465",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769469219067.png","/assets/images/company/light-logo/empresa-teste-1769469219036.png","/assets/images/company/logomark/empresa-teste-1769469219187.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1145,"QATest","QAT","QA","ACTIVE","2026-01-27 23:05:43.497","2026-01-27 23:05:43.497",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1146,"Empresa Teste","teste","EM","ACTIVE","2026-01-27 23:13:21.093","2026-01-27 23:13:21.093",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769555595847.png","/assets/images/company/light-logo/empresa-teste-1769555595814.png","/assets/images/company/logomark/empresa-teste-1769555595972.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1147,"QATest","QAT","QA","ACTIVE","2026-01-28 23:07:57.982","2026-01-28 23:07:57.982",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1148,"Empresa Teste","teste","EM","ACTIVE","2026-01-28 23:15:44.526","2026-01-28 23:15:44.526",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769642139274.png","/assets/images/company/light-logo/empresa-teste-1769642139238.png","/assets/images/company/logomark/empresa-teste-1769642139396.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1149,"QATest","QAT","QA","ACTIVE","2026-01-29 20:15:58.188","2026-01-29 20:15:58.188",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1150,"Empresa Teste1","teste","EM","ACTIVE","2026-01-29 20:24:00.776","2026-01-29 20:27:26.015",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769718235507.png","/assets/images/company/light-logo/empresa-teste-1769718235457.png","/assets/images/company/logomark/empresa-teste-1769718235623.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1151,"QATest","QAT","QA","ACTIVE","2026-01-29 23:08:15.102","2026-01-29 23:08:15.102",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1152,"Empresa Teste","teste","EM","ACTIVE","2026-01-29 23:16:07.342","2026-01-29 23:16:07.342",NULL,NULL,"/assets/images/company/dark-logo/empresa-teste-1769728562090.png","/assets/images/company/light-logo/empresa-teste-1769728562053.png","/assets/images/company/logomark/empresa-teste-1769728562194.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1153,"QATest","QAT","QA","ACTIVE","2026-01-30 23:07:48.199","2026-01-30 23:07:48.199",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1154,"Empresa Teste","teste","EM","ACTIVE","2026-01-30 23:15:39.117","2026-01-30 23:15:39.117",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1769814933845.png","/assets/images/light-logo/empresa-teste-1769814933816.png","/assets/images/logomark/empresa-teste-1769814933980.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1155,"QATest","QAT","QA","ACTIVE","2026-01-31 23:06:02.474","2026-01-31 23:06:02.474",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1156,"Empresa Teste","teste","EM","ACTIVE","2026-01-31 23:13:54.486","2026-01-31 23:13:54.486",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1769901229170.png","/assets/images/light-logo/empresa-teste-1769901229137.png","/assets/images/logomark/empresa-teste-1769901229305.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1157,"QATest","QAT","QA","ACTIVE","2026-02-01 23:07:14.022","2026-02-01 23:07:14.022",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1158,"Empresa Teste","teste","EM","ACTIVE","2026-02-01 23:15:19.131","2026-02-01 23:15:19.131",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1769987713794.png","/assets/images/light-logo/empresa-teste-1769987713754.png","/assets/images/logomark/empresa-teste-1769987713923.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1159,"QATest","QAT","QA","ACTIVE","2026-02-02 23:08:28.492","2026-02-02 23:08:28.492",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1160,"Empresa Teste","teste","EM","ACTIVE","2026-02-02 23:16:26.668","2026-02-02 23:16:26.668",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770074181290.png","/assets/images/light-logo/empresa-teste-1770074181214.png","/assets/images/logomark/empresa-teste-1770074181406.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1161,"QATest","QAT","QA","ACTIVE","2026-02-03 23:09:38.728","2026-02-03 23:09:38.728",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1162,"Empresa Teste","teste","EM","ACTIVE","2026-02-03 23:17:38.402","2026-02-03 23:17:38.402",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770160653122.png","/assets/images/light-logo/empresa-teste-1770160653084.png","/assets/images/logomark/empresa-teste-1770160653225.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1163,"Empresa Teste","teste","EM","ACTIVE","2026-02-04 23:15:18.558","2026-02-04 23:15:18.558",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770246913200.png","/assets/images/light-logo/empresa-teste-1770246913165.png","/assets/images/logomark/empresa-teste-1770246913340.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1164,"QATest","QAT","QA","ACTIVE","2026-02-05 23:07:34.118","2026-02-05 23:07:34.118",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1165,"Empresa Teste","teste","EM","ACTIVE","2026-02-05 23:15:28.19","2026-02-05 23:15:28.19",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770333322928.png","/assets/images/light-logo/empresa-teste-1770333322894.png","/assets/images/logomark/empresa-teste-1770333323041.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1166,"QATest","QAT","QA","ACTIVE","2026-02-06 23:07:44.058","2026-02-06 23:07:44.058",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1167,"Empresa Teste","teste","EM","ACTIVE","2026-02-06 23:15:25.815","2026-02-06 23:15:25.815",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770419720484.png","/assets/images/light-logo/empresa-teste-1770419720454.png","/assets/images/logomark/empresa-teste-1770419720644.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1168,"QATest","QAT","QA","ACTIVE","2026-02-07 23:08:31.046","2026-02-07 23:08:31.046",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1169,"Empresa Teste","teste","EM","ACTIVE","2026-02-07 23:16:22.622","2026-02-07 23:16:22.622",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770506177306.png","/assets/images/light-logo/empresa-teste-1770506177245.png","/assets/images/logomark/empresa-teste-1770506177422.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1170,"QATest","QAT","QA","ACTIVE","2026-02-08 23:08:53.235","2026-02-08 23:08:53.235",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1171,"Empresa Teste","teste","EM","ACTIVE","2026-02-08 23:16:43.007","2026-02-08 23:16:43.007",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770592597721.png","/assets/images/light-logo/empresa-teste-1770592597681.png","/assets/images/logomark/empresa-teste-1770592597864.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1172,"Empresa Teste","teste","EM","ACTIVE","2026-02-09 23:21:42.102","2026-02-09 23:21:42.102",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770679296841.png","/assets/images/light-logo/empresa-teste-1770679296805.png","/assets/images/logomark/empresa-teste-1770679296972.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1173,"QATest","QAT","QA","ACTIVE","2026-02-10 14:11:42.797","2026-02-10 14:11:42.797",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1174,"Empresa Teste","teste","EM","ACTIVE","2026-02-10 14:19:35.528","2026-02-10 14:19:35.528",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770733170163.png","/assets/images/light-logo/empresa-teste-1770733170098.png","/assets/images/logomark/empresa-teste-1770733170286.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1175,"QATest","QAT","QA","ACTIVE","2026-02-10 23:15:38.668","2026-02-10 23:15:38.668",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
1176,"Empresa Teste","teste","EM","ACTIVE","2026-02-10 23:23:25.845","2026-02-10 23:23:25.845",NULL,NULL,"/assets/images/dark-logo/empresa-teste-1770765800575.png","/assets/images/light-logo/empresa-teste-1770765800547.png","/assets/images/logomark/empresa-teste-1770765800683.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
